,AP Connection Count,Electricity Demand kBTU/h,Day of Week,Occupied
6/5/18 21:30,0.343037975,0.356925539,0.166666667,1
6/5/18 21:40,0.332911392,0.352683675,0.166666667,1
6/5/18 21:50,0.313924051,0.330822022,0.166666667,1
6/5/18 22:00,0.311392405,0.348808337,0.166666667,1
6/5/18 22:10,0.283544304,0.333363163,0.166666667,1
6/5/18 22:20,0.256962025,0.297596134,0.166666667,1
6/5/18 22:30,0.229113924,0.340971558,0.166666667,1
6/5/18 22:40,0.210126582,0.326952903,0.166666667,1
6/5/18 22:50,0.194936709,0.351953337,0.166666667,1
6/5/18 23:00,0.189873418,0.300472209,0.166666667,1
6/5/18 23:10,0.197468354,0.288889893,0.166666667,1
6/5/18 23:20,0.188607595,0.29957166,0.166666667,1
6/5/18 23:30,0.170886076,0.31782852,0.166666667,1
6/5/18 23:40,0.143037975,0.32490345,0.166666667,1
6/5/18 23:50,0.127848101,0.342053564,0.166666667,1
6/6/18 0:00,0.117721519,0.297986727,0.333333333,1
6/6/18 0:10,0.108860759,0.258040471,0.333333333,1
6/6/18 0:20,0.108860759,0.248599809,0.333333333,1
6/6/18 0:30,0.101265823,0.266526589,0.333333333,1
6/6/18 0:40,0.091139241,0.274898276,0.333333333,1
6/6/18 0:50,0.083544304,0.262634646,0.333333333,1
6/6/18 1:00,0.083544304,0.231509783,0.333333333,1
6/6/18 1:10,0.081012658,0.267359683,0.333333333,1
6/6/18 1:20,0.083544304,0.24988554,0.333333333,1
6/6/18 1:30,0.07721519,0.261579683,0.333333333,1
6/6/18 1:40,0.075949367,0.264832678,0.333333333,1
6/6/18 1:50,0.072151899,0.265983459,0.333333333,1
6/6/18 2:00,0.06835443,0.239502805,0.333333333,1
6/6/18 2:10,0.050632911,0.130404707,0.333333333,1
6/6/18 2:20,0.040506329,0.090989748,0.333333333,1
6/6/18 2:30,0.037974684,0.122584408,0.333333333,0
6/6/18 2:40,0.035443038,0.139037956,0.333333333,0
6/6/18 2:50,0.032911392,0.116899927,0.333333333,0
6/6/18 3:00,0.032911392,0.132116248,0.333333333,0
6/6/18 3:10,0.032911392,0.111211021,0.333333333,0
6/6/18 3:20,0.03164557,0.10978009,0.333333333,0
6/6/18 3:30,0.032911392,0.115080635,0.333333333,0
6/6/18 3:40,0.032911392,0.168838399,0.333333333,0
6/6/18 3:50,0.034177215,0.130485851,0.333333333,0
6/6/18 4:00,0.034177215,0.109468239,0.333333333,0
6/6/18 4:10,0.032911392,0.100365467,0.333333333,0
6/6/18 4:20,0.032911392,0.106855714,0.333333333,0
6/6/18 4:30,0.03164557,0.096376961,0.333333333,0
6/6/18 4:40,0.03164557,0.128225814,0.333333333,0
6/6/18 4:50,0.034177215,0.111818424,0.333333333,0
6/6/18 5:00,0.035443038,0.076629257,0.333333333,0
6/6/18 5:10,0.032911392,0.062533451,0.333333333,0
6/6/18 5:20,0.032911392,0.075795068,0.333333333,0
6/6/18 5:30,0.03164557,0.069908108,0.333333333,0
6/6/18 5:40,0.032911392,0.071159363,0.333333333,0
6/6/18 5:50,0.032911392,0.037855646,0.333333333,0
6/6/18 6:00,0.034177215,0.041334958,0.333333333,0
6/6/18 6:10,0.032911392,0.12344005,0.333333333,0
6/6/18 6:20,0.030379747,0.123982144,0.333333333,0
6/6/18 6:30,0.030379747,0.094568303,0.333333333,0
6/6/18 6:40,0.03164557,0.067223344,0.333333333,0
6/6/18 6:50,0.030379747,0.253661523,0.333333333,0
6/6/18 7:00,0.027848101,0.249911899,0.333333333,0
6/6/18 7:10,0.029113924,0.222217569,0.333333333,0
6/6/18 7:20,0.035443038,0.238016456,0.333333333,0
6/6/18 7:30,0.036708861,0.238940896,0.333333333,1
6/6/18 7:40,0.048101266,0.359922003,0.333333333,1
6/6/18 7:50,0.089873418,0.447527493,0.333333333,1
6/6/18 8:00,0.160759494,0.418178609,0.333333333,1
6/6/18 8:10,0.151898734,0.369520659,0.333333333,1
6/6/18 8:20,0.115189873,0.376193925,0.333333333,1
6/6/18 8:30,0.101265823,0.403092251,0.333333333,1
6/6/18 8:40,0.107594937,0.342428058,0.333333333,1
6/6/18 8:50,0.137974684,0.353107182,0.333333333,1
6/6/18 9:00,0.318987342,0.403200079,0.333333333,1
6/6/18 9:10,0.391139241,0.427749152,0.333333333,1
6/6/18 9:20,0.32278481,0.424157006,0.333333333,1
6/6/18 9:30,0.298734177,0.420264254,0.333333333,1
6/6/18 9:40,0.383544304,0.42143475,0.333333333,1
6/6/18 9:50,0.369620253,0.418036881,0.333333333,1
6/6/18 10:00,0.583544304,0.447848883,0.333333333,1
6/6/18 10:10,0.635443038,0.488570954,0.333333333,1
6/6/18 10:20,0.603797468,0.482590804,0.333333333,1
6/6/18 10:30,0.608860759,0.50737333,0.333333333,1
6/6/18 10:40,0.589873418,0.466274893,0.333333333,1
6/6/18 10:50,0.672151899,0.478194482,0.333333333,1
6/6/18 11:00,0.797468354,0.442963896,0.333333333,1
6/6/18 11:10,0.801265823,0.476343859,0.333333333,1
6/6/18 11:20,0.692405063,0.502014541,0.333333333,1
6/6/18 11:30,0.694936709,0.470124362,0.333333333,1
6/6/18 11:40,0.765822785,0.505587307,0.333333333,1
6/6/18 11:50,0.872151899,0.442699528,0.333333333,1
6/6/18 12:00,0.886075949,0.60401829,0.333333333,1
6/6/18 12:10,0.887341772,0.540511917,0.333333333,1
6/6/18 12:20,0.808860759,0.49465033,0.333333333,1
6/6/18 12:30,0.758227848,0.516469226,0.333333333,1
6/6/18 12:40,0.717721519,0.538172246,0.333333333,1
6/6/18 12:50,0.762025316,0.525802192,0.333333333,1
6/6/18 13:00,0.796202532,0.464235021,0.333333333,1
6/6/18 13:10,0.983544304,0.491780612,0.333333333,1
6/6/18 13:20,0.836708861,0.506674847,0.333333333,1
6/6/18 13:30,0.716455696,0.487153977,0.333333333,1
6/6/18 13:40,0.706329114,0.500095396,0.333333333,1
6/6/18 13:50,0.698734177,0.67670973,0.333333333,1
6/6/18 14:00,0.729113924,0.488723223,0.333333333,1
6/6/18 14:10,0.764556962,0.505354248,0.333333333,1
6/6/18 14:20,0.74556962,0.488285931,0.333333333,1
6/6/18 14:30,0.7,0.493310842,0.333333333,1
6/6/18 14:40,0.679746835,0.558319377,0.333333333,1
6/6/18 14:50,0.740506329,0.512247247,0.333333333,1
6/6/18 15:00,0.693670886,0.470224071,0.333333333,1
6/6/18 15:10,0.684810127,0.471617372,0.333333333,1
6/6/18 15:20,0.684810127,0.47082448,0.333333333,1
6/6/18 15:30,0.721518987,0.48701387,0.333333333,1
6/6/18 15:40,0.739240506,0.519988335,0.333333333,1
6/6/18 15:50,0.702531646,0.508801799,0.333333333,1
6/6/18 16:00,0.849367089,0.484780065,0.333333333,1
6/6/18 16:10,0.9,0.489519498,0.333333333,1
6/6/18 16:20,0.792405063,0.463384431,0.333333333,1
6/6/18 16:30,0.698734177,0.503328336,0.333333333,1
6/6/18 16:40,0.620253165,0.469457494,0.333333333,1
6/6/18 16:50,0.582278481,0.463952,0.333333333,1
6/6/18 17:00,0.593670886,0.435978609,0.333333333,1
6/6/18 17:10,0.620253165,0.469544496,0.333333333,1
6/6/18 17:20,0.673417722,0.531057627,0.333333333,1
6/6/18 17:30,0.603797468,0.527378141,0.333333333,1
6/6/18 17:40,0.540506329,0.553759187,0.333333333,1
6/6/18 17:50,0.562025316,0.524997288,0.333333333,1
6/6/18 18:00,0.532911392,0.512804855,0.333333333,1
6/6/18 18:10,0.52278481,0.578359285,0.333333333,1
6/6/18 18:20,0.540506329,0.450087247,0.333333333,1
6/6/18 18:30,0.506329114,0.503815297,0.333333333,1
6/6/18 18:40,0.482278481,0.49326712,0.333333333,1
6/6/18 18:50,0.470886076,0.460418665,0.333333333,1
6/6/18 19:00,0.474683544,0.528221626,0.333333333,1
6/6/18 19:10,0.483544304,0.465873826,0.333333333,1
6/6/18 19:20,0.517721519,0.473288457,0.333333333,1
6/6/18 19:30,0.520253165,0.50393462,0.333333333,1
6/6/18 19:40,0.526582278,0.473264567,0.333333333,1
6/6/18 19:50,0.512658228,0.448793679,0.333333333,1
6/6/18 20:00,0.463291139,0.474623418,0.333333333,1
6/6/18 20:10,0.451898734,0.72917611,0.333333333,1
6/6/18 20:20,0.464556962,0.480298786,0.333333333,1
6/6/18 20:30,0.456962025,0.444235108,0.333333333,1
6/6/18 20:40,0.426582278,0.448840692,0.333333333,1
6/6/18 20:50,0.42278481,0.465442437,0.333333333,1
6/6/18 21:00,0.418987342,0.41180075,0.333333333,1
6/6/18 21:10,0.381012658,0.40717651,0.333333333,1
6/6/18 21:20,0.351898734,0.406352701,0.333333333,1
6/6/18 21:30,0.33164557,0.381238182,0.333333333,1
6/6/18 21:40,0.324050633,0.381853408,0.333333333,1
6/6/18 21:50,0.311392405,0.388376137,0.333333333,1
6/6/18 22:00,0.3,0.354905427,0.333333333,1
6/6/18 22:10,0.297468354,0.373946748,0.333333333,1
6/6/18 22:20,0.278481013,0.349835876,0.333333333,1
6/6/18 22:30,0.265822785,0.328689868,0.333333333,1
6/6/18 22:40,0.253164557,0.339140183,0.333333333,1
6/6/18 22:50,0.220253165,0.319902161,0.333333333,1
6/6/18 23:00,0.189873418,0.348942268,0.333333333,1
6/6/18 23:10,0.160759494,0.297048149,0.333333333,1
6/6/18 23:20,0.146835443,0.303795515,0.333333333,1
6/6/18 23:30,0.139240506,0.336259977,0.333333333,1
6/6/18 23:40,0.129113924,0.299987334,0.333333333,1
6/6/18 23:50,0.115189873,0.307029049,0.333333333,1
6/7/18 0:00,0.107594937,0.360725116,0.5,1
6/7/18 0:10,0.093670886,0.261691895,0.5,1
6/7/18 0:20,0.086075949,0.274079624,0.5,1
6/7/18 0:30,0.074683544,0.260247066,0.5,1
6/7/18 0:40,0.06835443,0.267499746,0.5,1
6/7/18 0:50,0.065822785,0.276385015,0.5,1
6/7/18 1:00,0.062025316,0.248659639,0.5,1
6/7/18 1:10,0.05443038,0.268057739,0.5,1
6/7/18 1:20,0.053164557,0.262614018,0.5,1
6/7/18 1:30,0.049367089,0.282198104,0.5,1
6/7/18 1:40,0.043037975,0.288283227,0.5,1
6/7/18 1:50,0.041772152,0.273529509,0.5,1
6/7/18 2:00,0.046835443,0.268174763,0.5,1
6/7/18 2:10,0.051898734,0.138907963,0.5,1
6/7/18 2:20,0.04556962,0.110311973,0.5,1
6/7/18 2:30,0.037974684,0.111883619,0.5,0
6/7/18 2:40,0.035443038,0.136161186,0.5,0
6/7/18 2:50,0.029113924,0.144504975,0.5,0
6/7/18 3:00,0.029113924,0.134308788,0.5,0
6/7/18 3:10,0.027848101,0.119114527,0.5,0
6/7/18 3:20,0.025316456,0.143988289,0.5,0
6/7/18 3:30,0.026582278,0.112295341,0.5,0
6/7/18 3:40,0.027848101,0.128694422,0.5,0
6/7/18 3:50,0.026582278,0.126669049,0.5,0
6/7/18 4:00,0.026582278,0.067372387,0.5,0
6/7/18 4:10,0.025316456,0.135421965,0.5,0
6/7/18 4:20,0.024050633,0.121614489,0.5,0
6/7/18 4:30,0.02278481,0.146379597,0.5,0
6/7/18 4:40,0.024050633,0.130788718,0.5,0
6/7/18 4:50,0.025316456,0.111173775,0.5,0
6/7/18 5:00,0.024050633,0.093942285,0.5,0
6/7/18 5:10,0.021518987,0.120951969,0.5,0
6/7/18 5:20,0.020253165,0.083745424,0.5,0
6/7/18 5:30,0.021518987,0.101093589,0.5,0
6/7/18 5:40,0.021518987,0.114415042,0.5,0
6/7/18 5:50,0.02278481,0.063553176,0.5,0
6/7/18 6:00,0.021518987,0.056903725,0.5,0
6/7/18 6:10,0.020253165,0.061201524,0.5,0
6/7/18 6:20,0.018987342,0.125404035,0.5,0
6/7/18 6:30,0.020253165,0.131503746,0.5,0
6/7/18 6:40,0.021518987,0.085779727,0.5,0
6/7/18 6:50,0.024050633,0.077595593,0.5,0
6/7/18 7:00,0.021518987,0.188851301,0.5,0
6/7/18 7:10,0.021518987,0.230858954,0.5,0
6/7/18 7:20,0.025316456,0.211051356,0.5,0
6/7/18 7:30,0.030379747,0.265673439,0.5,1
6/7/18 7:40,0.040506329,0.424971874,0.5,1
6/7/18 7:50,0.050632911,0.442374823,0.5,1
6/7/18 8:00,0.089873418,0.425433881,0.5,1
6/7/18 8:10,0.098734177,0.399399179,0.5,1
6/7/18 8:20,0.1,0.391902087,0.5,1
6/7/18 8:30,0.148101266,0.417404321,0.5,1
6/7/18 8:40,0.156962025,0.377406878,0.5,1
6/7/18 8:50,0.181012658,0.400863302,0.5,1
6/7/18 9:00,0.221518987,0.375589779,0.5,1
6/7/18 9:10,0.259493671,0.391274866,0.5,1
6/7/18 9:20,0.274683544,0.344105573,0.5,1
6/7/18 9:30,0.301265823,0.362140136,0.5,1
6/7/18 9:40,0.353164557,0.385260224,0.5,1
6/7/18 9:50,0.410126582,0.437019996,0.5,1
6/7/18 10:00,0.553164557,0.460089949,0.5,1
6/7/18 10:10,0.489873418,0.454463469,0.5,1
6/7/18 10:20,0.435443038,0.410987714,0.5,1
6/7/18 10:30,0.488607595,0.489225617,0.5,1
6/7/18 10:40,0.54556962,0.474874626,0.5,1
6/7/18 10:50,0.474683544,0.453798459,0.5,1
6/7/18 11:00,0.421518987,0.431619506,0.5,1
6/7/18 11:10,0.427848101,0.520798816,0.5,1
6/7/18 11:20,0.489873418,0.568121204,0.5,1
6/7/18 11:30,0.696202532,0.494529812,0.5,1
6/7/18 11:40,0.688607595,0.512274798,0.5,1
6/7/18 11:50,0.66835443,0.669782571,0.5,1
6/7/18 12:00,0.693670886,0.575110114,0.5,1
6/7/18 12:10,0.755696203,0.490254432,0.5,1
6/7/18 12:20,0.75443038,0.494424245,0.5,1
6/7/18 12:30,0.650632911,0.561512072,0.5,1
6/7/18 12:40,0.630379747,0.483951868,0.5,1
6/7/18 12:50,0.678481013,0.475945047,0.5,1
6/7/18 13:00,0.750632911,0.464625611,0.5,1
6/7/18 13:10,0.815189873,0.45580073,0.5,1
6/7/18 13:20,0.758227848,0.449202197,0.5,1
6/7/18 13:30,0.82278481,0.437206468,0.5,1
6/7/18 13:40,0.892405063,0.52876859,0.5,1
6/7/18 13:50,0.86835443,0.495721814,0.5,1
6/7/18 14:00,0.836708861,0.551630607,0.5,1
6/7/18 14:10,0.815189873,0.697140733,0.5,1
6/7/18 14:20,0.789873418,0.49419454,0.5,1
6/7/18 14:30,0.810126582,0.484977661,0.5,1
6/7/18 14:40,0.837974684,0.506865843,0.5,1
6/7/18 14:50,0.827848101,0.489069011,0.5,1
6/7/18 15:00,0.774683544,0.520828583,0.5,1
6/7/18 15:10,0.896202532,0.478173274,0.5,1
6/7/18 15:20,0.839240506,0.490189235,0.5,1
6/7/18 15:30,0.749367089,0.710668253,0.5,1
6/7/18 15:40,0.665822785,0.502198592,0.5,1
6/7/18 15:50,0.641772152,0.452991044,0.5,1
6/7/18 16:00,0.744303797,0.830795401,0.5,1
6/7/18 16:10,0.763291139,0.511647817,0.5,1
6/7/18 16:20,0.751898734,0.549310143,0.5,1
6/7/18 16:30,0.778481013,0.533978373,0.5,1
6/7/18 16:40,0.789873418,0.883309731,0.5,1
6/7/18 16:50,0.735443038,0.483685924,0.5,1
6/7/18 17:00,0.629113924,0.533082018,0.5,1
6/7/18 17:10,0.720253165,0.485450271,0.5,1
6/7/18 17:20,0.73164557,0.505577896,0.5,1
6/7/18 17:30,0.706329114,0.476940051,0.5,1
6/7/18 17:40,0.705063291,0.535218752,0.5,1
6/7/18 17:50,0.72278481,0.541083879,0.5,1
6/7/18 18:00,0.649367089,0.568341487,0.5,1
6/7/18 18:10,0.697468354,0.515352131,0.5,1
6/7/18 18:20,0.678481013,0.51078359,0.5,1
6/7/18 18:30,0.644303797,0.467963266,0.5,1
6/7/18 18:40,0.624050633,0.544480389,0.5,1
6/7/18 18:50,0.596202532,0.519863938,0.5,1
6/7/18 19:00,0.591139241,0.520758362,0.5,1
6/7/18 19:10,0.534177215,0.494115076,0.5,1
6/7/18 19:20,0.532911392,0.499376559,0.5,1
6/7/18 19:30,0.560759494,0.542097746,0.5,1
6/7/18 19:40,0.593670886,0.636148824,0.5,1
6/7/18 19:50,0.594936709,0.511427163,0.5,1
6/7/18 20:00,0.550632911,0.517594409,0.5,1
6/7/18 20:10,0.502531646,0.468351004,0.5,1
6/7/18 20:20,0.464556962,0.448998598,0.5,1
6/7/18 20:30,0.421518987,0.444723261,0.5,1
6/7/18 20:40,0.4,0.444971321,0.5,1
6/7/18 20:50,0.365822785,0.458950965,0.5,1
6/7/18 21:00,0.308860759,0.426966352,0.5,1
6/7/18 21:10,0.291139241,0.427899817,0.5,1
6/7/18 21:20,0.301265823,0.406597649,0.5,1
6/7/18 21:30,0.283544304,0.399244724,0.5,1
6/7/18 21:40,0.26835443,0.382737988,0.5,1
6/7/18 21:50,0.258227848,0.324673617,0.5,1
6/7/18 22:00,0.24556962,0.333361503,0.5,1
6/7/18 22:10,0.225316456,0.323994279,0.5,1
6/7/18 22:20,0.211392405,0.289030851,0.5,1
6/7/18 22:30,0.201265823,0.272306291,0.5,1
6/7/18 22:40,0.205063291,0.268270919,0.5,1
6/7/18 22:50,0.208860759,0.278181683,0.5,1
6/7/18 23:00,0.196202532,0.279023633,0.5,1
6/7/18 23:10,0.172151899,0.296769514,0.5,1
6/7/18 23:20,0.165822785,0.299040626,0.5,1
6/7/18 23:30,0.160759494,0.296018865,0.5,1
6/7/18 23:40,0.159493671,0.289913302,0.5,1
6/7/18 23:50,0.153164557,0.29884694,0.5,1
6/8/18 0:00,0.143037975,0.195143494,0.666666667,1
6/8/18 0:10,0.126582278,0.270821602,0.666666667,1
6/8/18 0:20,0.106329114,0.288955732,0.666666667,1
6/8/18 0:30,0.096202532,0.256645638,0.666666667,1
6/8/18 0:40,0.084810127,0.298232272,0.666666667,1
6/8/18 0:50,0.075949367,0.270532918,0.666666667,1
6/8/18 1:00,0.074683544,0.258897115,0.666666667,1
6/8/18 1:10,0.074683544,0.265286849,0.666666667,1
6/8/18 1:20,0.072151899,0.279470182,0.666666667,1
6/8/18 1:30,0.064556962,0.275092768,0.666666667,1
6/8/18 1:40,0.059493671,0.274007313,0.666666667,1
6/8/18 1:50,0.059493671,0.280925488,0.666666667,1
6/8/18 2:00,0.060759494,0.266866078,0.666666667,1
6/8/18 2:10,0.058227848,0.148582698,0.666666667,1
6/8/18 2:20,0.046835443,0.137646273,0.666666667,1
6/8/18 2:30,0.040506329,0.139957861,0.666666667,0
6/8/18 2:40,0.037974684,0.118585538,0.666666667,0
6/8/18 2:50,0.036708861,0.082017476,0.666666667,0
6/8/18 3:00,0.035443038,0.113952094,0.666666667,0
6/8/18 3:10,0.034177215,0.103169599,0.666666667,0
6/8/18 3:20,0.027848101,0.130794978,0.666666667,0
6/8/18 3:30,0.024050633,0.11066369,0.666666667,0
6/8/18 3:40,0.02278481,0.114927488,0.666666667,0
6/8/18 3:50,0.024050633,0.128682179,0.666666667,0
6/8/18 4:00,0.025316456,0.223572887,0.666666667,0
6/8/18 4:10,0.024050633,0.078874796,0.666666667,0
6/8/18 4:20,0.021518987,0.110326054,0.666666667,0
6/8/18 4:30,0.020253165,0.145498383,0.666666667,0
6/8/18 4:40,0.021518987,0.166516145,0.666666667,0
6/8/18 4:50,0.02278481,0.146354577,0.666666667,0
6/8/18 5:00,0.024050633,0.095545774,0.666666667,0
6/8/18 5:10,0.024050633,0.089628851,0.666666667,0
6/8/18 5:20,0.024050633,0.081973702,0.666666667,0
6/8/18 5:30,0.024050633,0.072905298,0.666666667,0
6/8/18 5:40,0.025316456,0.090223657,0.666666667,0
6/8/18 5:50,0.025316456,0.066259391,0.666666667,0
6/8/18 6:00,0.024050633,0.092982926,0.666666667,0
6/8/18 6:10,0.018987342,0.075807544,0.666666667,0
6/8/18 6:20,0.017721519,0.086673334,0.666666667,0
6/8/18 6:30,0.020253165,0.150648887,0.666666667,0
6/8/18 6:40,0.025316456,0.108825085,0.666666667,0
6/8/18 6:50,0.024050633,0.200558581,0.666666667,0
6/8/18 7:00,0.024050633,0.173902222,0.666666667,0
6/8/18 7:10,0.03164557,0.164998687,0.666666667,0
6/8/18 7:20,0.044303797,0.234871177,0.666666667,0
6/8/18 7:30,0.040506329,0.22745329,0.666666667,1
6/8/18 7:40,0.053164557,0.533684451,0.666666667,1
6/8/18 7:50,0.073417722,0.363387712,0.666666667,1
6/8/18 8:00,0.074683544,0.459273165,0.666666667,1
6/8/18 8:10,0.060759494,0.406576187,0.666666667,1
6/8/18 8:20,0.05443038,0.406668088,0.666666667,1
6/8/18 8:30,0.051898734,0.404636603,0.666666667,1
6/8/18 8:40,0.06835443,0.348949507,0.666666667,1
6/8/18 8:50,0.096202532,0.345727837,0.666666667,1
6/8/18 9:00,0.117721519,0.38947411,0.666666667,1
6/8/18 9:10,0.140506329,0.381159058,0.666666667,1
6/8/18 9:20,0.130379747,0.743671676,0.666666667,1
6/8/18 9:30,0.130379747,0.431127987,0.666666667,1
6/8/18 9:40,0.143037975,0.378473892,0.666666667,1
6/8/18 9:50,0.167088608,0.373988823,0.666666667,1
6/8/18 10:00,0.179746835,0.4066677,0.666666667,1
6/8/18 10:10,0.205063291,0.482076119,0.666666667,1
6/8/18 10:20,0.263291139,0.373529668,0.666666667,1
6/8/18 10:30,0.272151899,0.414066919,0.666666667,1
6/8/18 10:40,0.269620253,0.443672175,0.666666667,1
