,AP Connection Count,Electricity Demand kBTU/h,Day of Week,Occupied
8/6/18 3:00,12,99.50415,1,0
8/6/18 3:10,12,101.58432,1,0
8/6/18 3:20,11,112.904114,1,0
8/6/18 3:30,10,102.700684,1,0
8/6/18 3:40,11,85.89255,1,0
8/6/18 3:50,12,86.56548,1,0
8/6/18 4:00,12,98.78249,1,0
8/6/18 4:10,11,93.28107,1,0
8/6/18 4:20,10,99.23823,1,0
8/6/18 4:30,10,90.131134,1,0
8/6/18 4:40,11,97.9588,1,0
8/6/18 4:50,12,104.061363,1,0
8/6/18 5:00,11,82.7274246,1,0
8/6/18 5:10,10,87.53134,1,0
8/6/18 5:20,10,82.08542,1,0
8/6/18 5:30,12,90.44937,1,0
8/6/18 5:40,12,86.3588257,1,0
8/6/18 5:50,12,87.09068,1,0
8/6/18 6:00,11,85.046196,1,0
8/6/18 6:10,12,123.222351,1,0
8/6/18 6:20,13,121.182167,1,0
8/6/18 6:30,13,122.856247,1,0
8/6/18 6:40,15,117.74971,1,0
8/6/18 6:50,13,120.700356,1,0
8/6/18 7:00,13,121.952782,1,0
8/6/18 7:10,16,126.857239,1,0
8/6/18 7:20,17,128.159286,1,0
8/6/18 7:30,19,135.440384,1,1
8/6/18 7:40,19,240.401932,1,1
8/6/18 7:50,19,229.499329,1,1
8/6/18 8:00,17,225.659988,1,1
8/6/18 8:10,20,197.120682,1,1
8/6/18 8:20,29,205.378067,1,1
8/6/18 8:30,29,205.601318,1,1
8/6/18 8:40,26,190.350281,1,1
8/6/18 8:50,24,189.2505,1,1
8/6/18 9:00,31,188.238373,1,1
8/6/18 9:10,58,189.9697,1,1
8/6/18 9:20,64,185.740738,1,1
8/6/18 9:30,91,204.401611,1,1
8/6/18 9:40,103,207.79187,1,1
8/6/18 9:50,81,199.170746,1,1
8/6/18 10:00,91,199.8101,1,1
8/6/18 10:10,99,266.9865,1,1
8/6/18 10:20,96,205.618439,1,1
8/6/18 10:30,94,198.4765,1,1
8/6/18 10:40,94,213.771545,1,1
8/6/18 10:50,96,195.20874,1,1
8/6/18 11:00,117,208.257141,1,1
8/6/18 11:10,134,220.0374,1,1
8/6/18 11:20,118,226.770844,1,1
8/6/18 11:30,117,198.842789,1,1
8/6/18 11:40,123,216.847443,1,1
8/6/18 11:50,127,205.693176,1,1
8/6/18 12:00,148,222.8065,1,1
8/6/18 12:10,161,223.754562,1,1
8/6/18 12:20,164,218.105515,1,1
8/6/18 12:30,178,184.701981,1,1
8/6/18 12:40,169,210.85141,1,1
8/6/18 12:50,167,222.186813,1,1
8/6/18 13:00,145,205.541031,1,1
8/6/18 13:10,148,198.839417,1,1
8/6/18 13:20,189,205.8752,1,1
8/6/18 13:30,209,216.970749,1,1
8/6/18 13:40,216,217.347488,1,1
8/6/18 13:50,215,226.191818,1,1
8/6/18 14:00,196,219.030853,1,1
8/6/18 14:10,177,211.170044,1,1
8/6/18 14:20,171,220.408127,1,1
8/6/18 14:30,177,215.2134,1,1
8/6/18 14:40,172,287.299469,1,1
8/6/18 14:50,180,212.19519,1,1
8/6/18 15:00,180,208.5597,1,1
8/6/18 15:10,173,219.375687,1,1
8/6/18 15:20,162,212.406128,1,1
8/6/18 15:30,155,203.1125,1,1
8/6/18 15:40,166,216.447952,1,1
8/6/18 15:50,143,211.095825,1,1
8/6/18 16:00,151,207.2399,1,1
8/6/18 16:10,130,198.638962,1,1
8/6/18 16:20,134,204.742081,1,1
8/6/18 16:30,127,192.596771,1,1
8/6/18 16:40,114,190.0446,1,1
8/6/18 16:50,110,182.080841,1,1
8/6/18 17:00,109,188.009979,1,1
8/6/18 17:10,124,204.083237,1,1
8/6/18 17:20,124,181.97403,1,1
8/6/18 17:30,124,186.384735,1,1
8/6/18 17:40,106,171.5979,1,1
8/6/18 17:50,101,164.019791,1,1
8/6/18 18:00,93,160.841141,1,1
8/6/18 18:10,107,165.343079,1,1
8/6/18 18:20,92,153.518982,1,1
8/6/18 18:30,81,163.072311,1,1
8/6/18 18:40,66,158.950073,1,1
8/6/18 18:50,55,166.002029,1,1
8/6/18 19:00,56,163.709778,1,1
8/6/18 19:10,51,157.5488,1,1
8/6/18 19:20,34,160.873276,1,1
8/6/18 19:30,32,164.6377,1,1
8/6/18 19:40,33,172.702179,1,1
8/6/18 19:50,29,168.8882,1,1
8/6/18 20:00,33,164.868729,1,1
8/6/18 20:10,29,159.447876,1,1
8/6/18 20:20,21,167.024628,1,1
8/6/18 20:30,25,158.4099,1,1
8/6/18 20:40,24,154.744537,1,1
8/6/18 20:50,21,161.892334,1,1
8/6/18 21:00,19,159.48468,1,1
8/6/18 21:10,22,144.728928,1,1
8/6/18 21:20,16,139.3748,1,1
8/6/18 21:30,21,135.545914,1,1
8/6/18 21:40,17,133.133713,1,1
8/6/18 21:50,19,149.4507,1,1
8/6/18 22:00,19,132.629044,1,1
8/6/18 22:10,19,128.5256,1,1
8/6/18 22:20,14,138.4184,1,1
8/6/18 22:30,15,156.289,1,1
8/6/18 22:40,18,151.038345,1,1
8/6/18 22:50,17,148.216934,1,1
8/6/18 23:00,15,167.463745,1,1
8/6/18 23:10,13,156.008163,1,1
8/7/18 15:30,203,194.233658,2,1
8/7/18 15:40,214,195.246735,2,1
8/7/18 15:50,199,200.548615,2,1
8/7/18 16:00,185,217.491608,2,1
8/7/18 16:10,189,198.837967,2,1
8/7/18 16:20,170,219.406525,2,1
8/7/18 16:30,166,211.660538,2,1
8/7/18 16:40,147,206.745468,2,1
8/7/18 16:50,128,197.906708,2,1
8/7/18 17:00,99,195.45163,2,1
8/7/18 17:10,83,196.384216,2,1
8/7/18 17:20,79,184.938782,2,1
8/7/18 17:30,67,167.585968,2,1
8/7/18 17:40,61,159.173569,2,1
8/7/18 17:50,64,164.6181,2,1
8/7/18 18:00,67,154.397766,2,1
8/7/18 18:10,71,155.792587,2,1
8/7/18 18:20,60,162.090561,2,1
8/7/18 18:30,50,157.458267,2,1
8/7/18 18:40,41,154.658157,2,1
8/7/18 18:50,40,154.201675,2,1
8/7/18 19:00,37,162.725464,2,1
8/7/18 19:10,39,159.049637,2,1
8/7/18 19:20,30,152.140045,2,1
8/7/18 19:30,32,162.4524,2,1
8/7/18 19:40,32,169.47052,2,1
8/7/18 19:50,32,158.029236,2,1
8/7/18 20:00,33,169.501526,2,1
8/7/18 20:10,44,168.148239,2,1
8/7/18 20:20,33,157.463928,2,1
8/7/18 20:30,33,165.079636,2,1
8/7/18 20:40,29,152.260437,2,1
8/7/18 20:50,30,157.67038,2,1
8/7/18 21:00,32,163.676743,2,1
8/7/18 21:10,34,151.3185,2,1
8/7/18 21:20,30,142.26384,2,1
8/7/18 21:30,27,146.75737,2,1
8/7/18 21:40,24,135.989655,2,1
8/7/18 21:50,22,136.818039,2,1
8/7/18 22:00,22,133.91301,2,1
8/7/18 22:10,26,140.356277,2,1
8/7/18 22:20,23,129.08252,2,1
8/7/18 22:30,24,136.699646,2,1
8/7/18 22:40,23,146.6046,2,1
8/7/18 22:50,26,152.245911,2,1
8/7/18 23:00,24,165.309586,2,1
8/7/18 23:10,23,156.8239,2,1
8/7/18 23:20,19,162.451965,2,1
8/7/18 23:30,17,154.234833,2,0
8/7/18 23:40,16,229.033463,2,0
8/7/18 23:50,15,152.145386,2,0
8/8/18 0:00,15,142.573929,3,0
8/8/18 0:10,14,154.474487,3,0
8/8/18 0:20,14,144.775284,3,0
8/8/18 0:30,14,151.0561,3,0
8/8/18 0:40,15,141.815445,3,0
8/8/18 0:50,15,151.3259,3,0
8/8/18 1:00,15,143.677673,3,0
8/8/18 1:10,12,138.672028,3,0
8/8/18 1:20,11,143.806732,3,0
8/8/18 1:30,12,137.989166,3,0
8/8/18 1:40,12,143.907867,3,0
8/8/18 1:50,12,146.242355,3,0
8/8/18 2:00,12,129.9346,3,0
8/8/18 2:10,12,91.716774,3,0
8/8/18 2:20,12,80.0647,3,0
8/8/18 2:30,12,81.96555,3,0
8/8/18 2:40,13,78.06806,3,0
8/8/18 2:50,13,80.84583,3,0
8/8/18 3:00,13,69.21866,3,0
8/8/18 3:10,12,81.32646,3,0
8/8/18 3:20,13,101.901222,3,0
8/8/18 3:30,2,86.07208,3,0
8/8/18 3:40,1,80.6088,3,0
8/8/18 3:50,4,76.62381,3,0
8/8/18 4:00,4,90.80562,3,0
8/8/18 4:10,4,101.909729,3,0
8/8/18 4:20,4,98.44433,3,0
8/8/18 4:30,5,98.51973,3,0
8/8/18 4:40,8,107.00959,3,0
8/8/18 4:50,8,106.239754,3,0
8/8/18 5:00,7,98.09551,3,0
8/8/18 5:10,8,99.7232056,3,0
8/8/18 5:20,9,86.0603943,3,0
8/8/18 5:30,10,88.57803,3,0
8/8/18 5:40,10,142.551651,3,0
8/8/18 5:50,8,87.25176,3,0
8/8/18 6:00,8,84.9115,3,0
8/8/18 6:10,9,84.4020538,3,0
8/8/18 6:20,10,85.19137,3,0
8/8/18 6:30,10,118.333069,3,0
8/8/18 6:40,11,91.33495,3,0
8/8/18 6:50,10,97.88545,3,0
8/8/18 7:00,12,116.374649,3,0
8/8/18 7:10,14,131.216949,3,0
8/8/18 7:20,13,135.123,3,0
8/8/18 7:30,13,139.349869,3,1
8/8/18 7:40,12,219.106964,3,1
8/8/18 7:50,15,217.77095,3,1
8/8/18 8:00,16,208.56366,3,1
8/8/18 8:10,21,186.61467,3,1
8/8/18 8:20,31,194.9179,3,1
8/8/18 8:30,28,199.384018,3,1
8/8/18 8:40,46,190.469528,3,1
8/8/18 8:50,45,195.824,3,1
8/8/18 9:00,64,215.883209,3,1
8/8/18 9:10,100,219.0165,3,1
8/8/18 9:20,101,195.261948,3,1
8/8/18 9:30,82,201.02652,3,1
8/8/18 9:40,73,206.389267,3,1
8/8/18 9:50,69,199.69429,3,1
8/8/18 10:00,74,194.311264,3,1
8/8/18 10:10,120,203.425888,3,1
8/8/18 10:20,107,219.767258,3,1
8/8/18 10:30,107,218.124161,3,1
8/8/18 10:40,112,227.439987,3,1
8/8/18 10:50,127,207.9757,3,1
8/8/18 11:00,172,219.162491,3,1
8/8/18 11:10,150,212.059677,3,1
8/8/18 11:20,142,210.674652,3,1
8/8/18 11:30,123,215.59642,3,1
8/8/18 11:40,134,221.7652,3,1
8/8/18 11:50,142,193.349167,3,1
8/8/18 12:00,195,202.923615,3,1
8/8/18 12:10,253,206.039459,3,1
8/8/18 12:20,213,214.671509,3,1
8/8/18 12:30,220,193.292725,3,1
8/8/18 12:40,220,202.290573,3,1
8/8/18 12:50,204,215.459381,3,1
8/8/18 13:00,213,203.6769,3,1
8/8/18 13:10,201,203.638962,3,1
8/8/18 13:20,211,205.862091,3,1
8/8/18 13:30,206,205.60936,3,1
8/8/18 13:40,231,211.599762,3,1
8/8/18 13:50,258,224.287888,3,1
8/8/18 14:00,227,218.964478,3,1
8/8/18 14:10,192,180.480591,3,1
8/8/18 14:20,168,204.683624,3,1
8/8/18 14:30,164,195.387726,3,1
8/8/18 14:40,162,206.160309,3,1
8/8/18 14:50,156,206.2519,3,1
8/8/18 15:00,156,217.370911,3,1
8/8/18 15:10,181,198.23587,3,1
8/8/18 15:20,170,209.09845,3,1
8/8/18 15:30,175,198.4514,3,1
8/8/18 15:40,167,196.130188,3,1
8/8/18 15:50,174,199.917542,3,1
8/8/18 16:00,207,195.775681,3,1
8/8/18 16:10,223,216.597733,3,1
8/8/18 16:20,166,189.989365,3,1
8/8/18 16:30,188,224.54425,3,1
8/8/18 16:40,158,196.091476,3,1
8/8/18 16:50,155,195.018845,3,1
8/8/18 17:00,165,196.290665,3,1
8/8/18 17:10,162,183.0309,3,1
8/8/18 17:20,164,191.015625,3,1
8/8/18 17:30,159,182.41243,3,1
8/8/18 17:40,143,231.138824,3,1
8/8/18 17:50,134,177.17189,3,1
8/8/18 18:00,125,173.823044,3,1
8/8/18 18:10,104,173.644409,3,1
8/8/18 18:20,105,153.860733,3,1
8/8/18 18:30,93,162.514771,3,1
8/8/18 18:40,85,163.666168,3,1
8/8/18 18:50,76,166.721512,3,1
8/8/18 19:00,81,165.432327,3,1
8/8/18 19:10,61,164.535568,3,1
8/8/18 19:20,55,162.697189,3,1
8/8/18 19:30,53,161.711441,3,1
8/8/18 19:40,49,161.318481,3,1
8/8/18 19:50,51,156.357361,3,1
8/8/18 20:00,59,174.587372,3,1
8/8/18 20:10,57,170.074127,3,1
8/8/18 20:20,45,154.1739,3,1
8/8/18 20:30,47,166.273376,3,1
8/8/18 20:40,38,171.07991,3,1
8/8/18 20:50,37,159.490448,3,1
8/8/18 21:00,30,163.914124,3,1
8/8/18 21:10,31,151.694855,3,1
8/8/18 21:20,26,143.909088,3,1
8/8/18 21:30,19,139.92746,3,1
8/8/18 21:40,18,131.7073,3,1
8/8/18 21:50,17,141.5639,3,1
8/8/18 22:00,15,142.183823,3,1
8/8/18 22:10,17,136.7763,3,1
8/8/18 22:20,13,143.484955,3,1
8/8/18 22:30,13,140.06105,3,1
8/8/18 22:40,14,135.504959,3,1
8/8/18 22:50,14,159.17804,3,1
8/8/18 23:00,16,169.742966,3,1
8/8/18 23:10,12,157.803833,3,1
8/8/18 23:20,8,145.778824,3,1
8/8/18 23:30,8,152.803665,3,0
8/8/18 23:40,8,151.2834,3,0
8/8/18 23:50,8,138.4174,3,0
8/9/18 0:00,7,137.1844,4,0
8/9/18 0:10,7,139.283325,4,0
8/9/18 0:20,9,140.384964,4,0
8/9/18 0:30,8,138.23172,4,0
8/9/18 0:40,7,149.070129,4,0
8/9/18 0:50,6,148.212784,4,0
8/9/18 1:00,6,136.700562,4,0
8/9/18 1:10,7,141.190567,4,0
8/9/18 1:20,7,138.593414,4,0
8/9/18 1:30,8,135.663071,4,0
8/9/18 1:40,7,139.155258,4,0
8/9/18 1:50,5,141.918655,4,0
8/9/18 2:00,6,139.959839,4,0
8/9/18 2:10,8,100.092163,4,0
8/9/18 2:20,7,90.83754,4,0
8/9/18 2:30,7,97.2147141,4,0
8/9/18 2:40,6,91.71999,4,0
8/9/18 2:50,6,91.11169,4,0
8/9/18 3:00,7,91.06343,4,0
8/9/18 3:10,7,97.63475,4,0
8/9/18 3:20,7,102.326004,4,0
8/9/18 3:30,7,96.24446,4,0
8/9/18 3:40,6,91.34671,4,0
8/9/18 3:50,6,92.28795,4,0
8/9/18 4:00,7,76.41901,4,0
8/9/18 4:10,7,96.02674,4,0
8/9/18 4:20,6,95.7287,4,0
8/9/18 4:30,6,91.1760254,4,0
8/9/18 4:40,6,102.032433,4,0
8/9/18 4:50,7,98.014946,4,0
8/9/18 5:00,7,85.44012,4,0
8/9/18 5:10,7,78.8333359,4,0
8/9/18 5:20,6,91.00074,4,0
8/9/18 5:30,6,88.93822,4,0
8/9/18 5:40,6,86.70186,4,0
8/9/18 5:50,7,84.35949,4,0
8/9/18 6:00,6,81.38891,4,0
8/9/18 6:10,6,71.67488,4,0
8/9/18 6:20,5,114.447334,4,0
8/9/18 6:30,5,111.444458,4,0
8/9/18 6:40,7,88.82571,4,0
8/9/18 6:50,9,81.85264,4,0
8/9/18 7:00,11,132.068085,4,0
8/9/18 7:10,7,101.353645,4,0
8/9/18 7:20,12,121.973549,4,0
8/9/18 7:30,10,170.62059,4,1
8/9/18 7:40,14,208.116364,4,1
8/9/18 7:50,18,199.953644,4,1
8/9/18 8:00,27,195.022873,4,1
8/9/18 8:10,37,200.653885,4,1
8/9/18 8:20,33,199.198212,4,1
8/9/18 8:30,30,210.935349,4,1
8/9/18 8:40,44,187.920288,4,1
8/9/18 8:50,54,191.43248,4,1
8/9/18 9:00,58,181.034973,4,1
8/9/18 9:10,58,191.821991,4,1
8/9/18 9:20,75,187.4275,4,1
8/9/18 9:30,78,180.234375,4,1
8/9/18 9:40,81,186.948639,4,1
8/9/18 9:50,86,204.1345,4,1
8/9/18 10:00,91,198.697845,4,1
8/9/18 10:10,112,192.369431,4,1
8/9/18 10:20,125,221.2462,4,1
8/9/18 10:30,137,244.113068,4,1
8/9/18 10:40,160,199.583618,4,1
8/9/18 10:50,135,195.050781,4,1
8/9/18 11:00,149,194.497757,4,1
8/9/18 11:10,131,197.392212,4,1
8/9/18 11:20,127,215.652634,4,1
8/9/18 11:30,121,200.256241,4,1
8/9/18 11:40,124,200.139,4,1
8/9/18 11:50,135,203.896835,4,1
8/9/18 12:00,218,212.610764,4,1
8/9/18 12:10,184,224.046539,4,1
8/9/18 12:20,142,206.9153,4,1
8/9/18 12:30,153,192.436508,4,1
8/9/18 12:40,165,214.234009,4,1
8/9/18 12:50,200,212.798355,4,1
8/9/18 13:00,191,225.895523,4,1
8/9/18 13:10,170,193.779022,4,1
8/9/18 13:20,168,207.317062,4,1
8/9/18 13:30,180,213.938416,4,1
8/9/18 13:40,206,192.945,4,1
8/9/18 13:50,240,222.093063,4,1
8/9/18 14:00,210,209.012115,4,1
8/9/18 14:10,179,221.495712,4,1
8/9/18 14:20,166,189.218369,4,1
8/9/18 14:30,165,190.3161,4,1
8/9/18 14:40,167,196.826279,4,1
8/9/18 14:50,183,195.983978,4,1
8/9/18 15:00,189,200.452515,4,1
8/9/18 15:10,189,209.553345,4,1
8/9/18 15:20,164,217.928085,4,1
8/9/18 15:30,164,198.206558,4,1
8/9/18 15:40,153,205.480988,4,1
8/9/18 15:50,146,206.0654,4,1
8/9/18 16:00,163,207.66832,4,1
8/9/18 16:10,198,204.113113,4,1
8/9/18 16:20,150,210.263184,4,1
8/9/18 16:30,130,181.263123,4,1
8/9/18 16:40,117,191.056625,4,1
8/9/18 16:50,105,177.950089,4,1
8/9/18 17:00,92,207.06395,4,1
8/9/18 17:10,108,198.534561,4,1
8/9/18 17:20,107,197.728409,4,1
8/9/18 17:30,124,167.295685,4,1
8/9/18 17:40,117,168.273682,4,1
8/9/18 17:50,98,169.39386,4,1
8/9/18 18:00,91,169.5805,4,1
8/9/18 18:10,88,166.576462,4,1
8/9/18 18:20,85,168.184036,4,1
8/9/18 18:30,88,161.359116,4,1
8/9/18 18:40,78,165.833862,4,1
8/9/18 18:50,58,162.163361,4,1
8/9/18 19:00,59,174.017441,4,1
8/9/18 19:10,41,165.350281,4,1
8/9/18 19:20,40,163.208237,4,1
8/9/18 19:30,40,157.713272,4,1
8/9/18 19:40,42,156.122375,4,1
8/9/18 19:50,35,145.8176,4,1
8/9/18 20:00,22,145.8627,4,1
8/9/18 20:10,25,153.338272,4,1
8/9/18 20:20,29,150.768768,4,1
8/9/18 20:30,23,161.471741,4,1
8/9/18 20:40,18,161.826218,4,1
8/9/18 20:50,19,159.539322,4,1
8/9/18 21:00,15,142.572617,4,1
8/9/18 21:10,19,141.32782,4,1
8/9/18 21:20,19,131.242813,4,1
8/9/18 21:30,24,134.651321,4,1
8/9/18 21:40,16,132.758682,4,1
8/9/18 21:50,14,136.348083,4,1
8/9/18 22:00,20,138.97879,4,1
8/9/18 22:10,18,135.308182,4,1
8/9/18 22:20,14,139.700333,4,1
8/9/18 22:30,14,141.9282,4,1
8/9/18 22:40,16,137.056122,4,1
8/9/18 22:50,13,138.670334,4,1
8/9/18 23:00,11,153.629074,4,1
8/9/18 23:10,11,145.443085,4,1
8/9/18 23:20,8,132.9242,4,1
8/9/18 23:30,7,132.383392,4,0
8/9/18 23:40,7,137.717758,4,0
8/9/18 23:50,8,132.991577,4,0
8/10/18 0:00,9,147.5914,5,0
8/10/18 0:10,9,181.794144,5,0
8/10/18 0:20,8,135.891983,5,0
8/10/18 0:30,7,129.4277,5,0
8/10/18 0:40,8,134.582535,5,0
8/10/18 0:50,9,130.016068,5,0
8/10/18 1:00,9,130.6677,5,0
8/10/18 1:10,7,141.396683,5,0
8/10/18 1:20,7,133.521255,5,0
8/10/18 1:30,6,129.658188,5,0
8/10/18 1:40,7,131.640244,5,0
8/10/18 1:50,7,140.702942,5,0
8/10/18 2:00,8,131.654724,5,0
8/10/18 2:10,8,67.0804138,5,0
8/10/18 2:20,7,74.72485,5,0
8/10/18 2:30,8,71.77369,5,0
8/10/18 2:40,8,73.3412552,5,0
8/10/18 2:50,8,72.30893,5,0
8/10/18 3:00,8,90.85155,5,0
8/10/18 3:10,7,78.06238,5,0
8/10/18 3:20,7,90.34708,5,0
8/10/18 3:30,8,94.4063,5,0
8/10/18 3:40,8,89.99563,5,0
8/10/18 3:50,7,80.72828,5,0
8/10/18 4:00,7,85.0930252,5,0
8/10/18 4:10,7,85.40799,5,0
8/10/18 4:20,7,86.45863,5,0
8/10/18 4:30,6,91.74412,5,0
8/10/18 4:40,7,95.2483,5,0
8/10/18 4:50,6,102.265022,5,0
8/10/18 5:00,7,70.8261642,5,0
8/10/18 5:10,7,74.26073,5,0
8/10/18 5:20,7,70.95768,5,0
8/10/18 5:30,7,77.43771,5,0
8/10/18 5:40,7,82.17377,5,0
8/10/18 5:50,5,69.85437,5,0
8/10/18 6:00,5,76.82598,5,0
8/10/18 6:10,7,74.08393,5,0
8/10/18 6:20,6,69.82406,5,0
8/10/18 6:30,6,107.877388,5,0
8/10/18 6:40,5,93.1049957,5,0
8/10/18 6:50,8,97.64288,5,0
8/10/18 7:00,10,123.39801,5,0
8/10/18 7:10,9,126.254974,5,0
8/10/18 7:20,14,128.106415,5,0
8/10/18 7:30,15,146.040237,5,1
8/10/18 7:40,19,210.071747,5,1
8/10/18 7:50,20,226.376129,5,1
8/10/18 8:00,23,207.122208,5,1
8/10/18 8:10,19,205.279816,5,1
8/10/18 8:20,26,198.279968,5,1
8/10/18 8:30,40,206.279877,5,1
8/10/18 8:40,47,202.373337,5,1
8/10/18 8:50,50,185.066116,5,1
8/10/18 9:00,55,191.601349,5,1
8/10/18 9:10,63,184.709045,5,1
8/10/18 9:20,80,183.453415,5,1
8/10/18 9:30,86,200.998428,5,1
8/10/18 9:40,118,206.156784,5,1
8/10/18 9:50,105,196.901886,5,1
8/10/18 10:00,108,203.3572,5,1
8/10/18 10:10,113,201.9053,5,1
8/10/18 10:20,108,181.076172,5,1
8/10/18 10:30,123,194.406815,5,1
8/10/18 10:40,122,196.861847,5,1
8/10/18 10:50,132,192.032242,5,1
8/10/18 11:00,141,210.492111,5,1
8/10/18 11:10,141,186.090286,5,1
8/10/18 11:20,137,192.159729,5,1
8/10/18 11:30,132,205.5452,5,1
8/10/18 11:40,122,200.9054,5,1
8/10/18 11:50,108,182.08606,5,1
8/10/18 12:00,141,223.900848,5,1
8/10/18 12:10,135,187.308884,5,1
8/10/18 12:20,130,198.272034,5,1
8/10/18 12:30,110,202.763336,5,1
8/10/18 12:40,127,196.074661,5,1
8/10/18 12:50,114,206.88768,5,1
8/10/18 13:00,113,179.099136,5,1
8/10/18 13:10,109,189.978134,5,1
8/10/18 13:20,112,205.093842,5,1
8/10/18 13:30,117,199.550262,5,1
8/10/18 13:40,117,194.418915,5,1
8/10/18 13:50,133,202.1968,5,1
8/10/18 14:00,146,192.9487,5,1
8/10/18 14:10,136,204.984467,5,1
8/10/18 14:20,126,190.158,5,1
8/10/18 14:30,124,190.61412,5,1
8/10/18 14:40,115,189.928284,5,1
8/10/18 14:50,112,200.341934,5,1
8/10/18 15:00,110,187.219421,5,1
8/10/18 15:10,116,196.713364,5,1
8/10/18 15:20,130,178.828049,5,1
8/10/18 15:30,144,186.045166,5,1
8/10/18 15:40,137,203.726791,5,1
8/10/18 15:50,135,306.357239,5,1
8/10/18 16:00,163,207.014,5,1
8/10/18 16:10,169,207.916458,5,1
8/10/18 16:20,160,216.635178,5,1
8/10/18 16:30,154,213.711777,5,1
8/10/18 16:40,147,204.311951,5,1
8/10/18 16:50,154,203.9478,5,1
8/10/18 17:00,143,197.555588,5,1
8/10/18 17:10,122,220.551651,5,1
8/10/18 17:20,112,206.096237,5,1
8/10/18 17:30,123,169.757019,5,1
8/10/18 17:40,106,169.606,5,1
8/10/18 17:50,66,158.325363,5,1
8/10/18 18:00,62,153.547943,5,1
8/10/18 18:10,34,144.89859,5,1
8/10/18 18:20,37,147.6255,5,1
8/10/18 18:30,32,146.003632,5,0
8/10/18 18:40,27,154.944,5,0
8/10/18 18:50,23,151.572662,5,0
8/10/18 19:00,20,144.249908,5,0
8/10/18 19:10,24,154.121689,5,0
8/10/18 19:20,25,157.197952,5,0
8/10/18 19:30,24,147.266785,5,0
8/10/18 19:40,24,151.453217,5,0
8/10/18 19:50,30,141.033539,5,0
8/10/18 20:00,34,151.6333,5,0
8/10/18 20:10,36,146.7332,5,0
8/10/18 20:20,37,141.761719,5,0
8/10/18 20:30,35,140.949127,5,0
8/10/18 20:40,34,148.0311,5,0
8/10/18 20:50,33,145.134415,5,0
8/10/18 21:00,26,151.500885,5,0
8/10/18 21:10,24,134.807571,5,0
8/10/18 21:20,24,137.02742,5,0
8/10/18 21:30,23,174.78006,5,0
8/10/18 21:40,21,124.047829,5,0
8/10/18 21:50,14,126.0627,5,0
8/10/18 22:00,12,120.218887,5,0
8/10/18 22:10,11,123.9359,5,0
8/10/18 22:20,10,118.584404,5,0
8/10/18 22:30,9,156.6312,5,0
8/10/18 22:40,7,123.413727,5,0
8/10/18 22:50,8,116.951408,5,0
8/10/18 23:00,10,128.592514,5,0
8/10/18 23:10,10,92.5171,5,0
8/10/18 23:20,9,91.57813,5,0
8/10/18 23:30,7,81.7984543,5,0
8/10/18 23:40,8,95.63307,5,0
8/10/18 23:50,8,96.5846,5,0
8/11/18 0:00,8,81.02958,6,0
8/11/18 0:10,7,76.6207047,6,0
8/11/18 0:20,7,75.52246,6,0
8/11/18 0:30,8,81.3316956,6,0
8/11/18 0:40,9,146.148163,6,0
8/11/18 0:50,7,73.5298,6,0
8/11/18 1:00,7,71.43293,6,0
8/11/18 1:10,7,77.17431,6,0
8/11/18 1:20,7,74.6954,6,0
8/11/18 1:30,8,75.61439,6,0
8/11/18 1:40,8,67.0476456,6,0
8/11/18 1:50,8,71.6707153,6,0
8/11/18 2:00,7,78.5357,6,0
8/11/18 2:10,7,70.735054,6,0
8/11/18 2:20,8,78.5581741,6,0
8/11/18 2:30,9,75.05281,6,0
8/11/18 2:40,9,127.627769,6,0
8/11/18 2:50,7,78.87345,6,0
8/11/18 3:00,7,75.5144348,6,0
8/11/18 3:10,8,73.69528,6,0
8/11/18 3:20,8,75.50752,6,0
8/11/18 3:30,8,73.4590149,6,0
8/11/18 3:40,7,79.2233,6,0
8/11/18 3:50,7,79.91508,6,0
8/11/18 4:00,7,77.3468246,6,0
8/11/18 4:10,8,85.0845,6,0
8/11/18 4:20,8,83.82663,6,0
8/11/18 4:30,9,86.2953339,6,0
8/11/18 4:40,7,92.06474,6,0
8/11/18 4:50,7,89.12854,6,0
8/11/18 5:00,8,76.6832352,6,0
8/11/18 5:10,8,75.11,6,0
8/11/18 5:20,8,78.9986954,6,0
8/11/18 5:30,7,80.27523,6,0
8/11/18 5:40,7,77.4971,6,0
8/11/18 5:50,7,81.1482544,6,0
8/11/18 6:00,8,65.20846,6,0
8/11/18 6:10,8,151.439011,6,0
8/11/18 6:20,7,146.662033,6,0
8/11/18 6:30,8,131.537018,6,0
8/11/18 6:40,7,122.184631,6,0
8/11/18 6:50,9,112.399673,6,0
8/11/18 7:00,8,137.343979,6,0
8/11/18 7:10,9,135.4547,6,0
8/11/18 7:20,7,131.068832,6,0
8/11/18 7:30,7,126.744514,6,0
8/11/18 7:40,9,142.249451,6,0
8/11/18 7:50,10,127.1458,6,0
8/11/18 8:00,10,140.449738,6,0
8/11/18 8:10,9,125.527893,6,0
8/11/18 8:20,7,130.339279,6,0
8/11/18 8:30,8,128.914474,6,0
8/11/18 8:40,9,129.717346,6,0
8/11/18 8:50,11,137.6029,6,0
8/11/18 9:00,11,128.141434,6,0
8/11/18 9:10,10,138.665771,6,0
8/11/18 9:20,12,132.400574,6,0
8/11/18 9:30,13,140.172836,6,0
8/11/18 9:40,8,136.720474,6,0
